"date","NDVI","mission","type","year","yday","NDVIMissionPred","MissionResid","ReprojPred","NDVIReprojected"
2009-04-26,0.110434218473044,"landsat 7","urban-high",2009,116,0.148955214577772,-0.0385209961047284,0.175645297703614,0.137124301598886
2009-05-03,0.191741715213787,"landsat 7","urban-high",2009,123,0.163286599028278,0.0284551161855087,0.190968735952139,0.219423852137648
2009-05-05,0.203930196814268,"landsat 7","urban-high",2009,125,0.167329964508002,0.0366002323062657,0.195288249721488,0.231888482027754
2009-05-12,0.176399717569936,"landsat 7","urban-high",2009,132,0.180958369715468,-0.00455865214553217,0.209564112357349,0.205005460211817
2009-05-19,0.177426994014168,"landsat 7","urban-high",2009,139,0.193188537505263,-0.0157615434910946,0.221698477422828,0.205936933931733
2009-05-21,0.175498733882034,"landsat 7","urban-high",2009,141,0.196321607761856,-0.0208228738798223,0.224658029604724,0.203835155724901
2009-06-04,0.240795279939514,"landsat 7","urban-high",2009,155,0.212387934821824,0.0284073451176895,0.238497947723996,0.266905292841686
2009-06-06,0.240795279939514,"landsat 7","urban-high",2009,157,0.213772235309996,0.0270230446295184,0.239570640816591,0.26659368544611
2009-06-13,0.237699885226573,"landsat 7","urban-high",2009,164,0.216890955535883,0.0208089296906898,0.242023688564274,0.262832618254964
2009-06-20,0.183175566597967,"landsat 7","urban-high",2009,171,0.217719420496761,-0.0345438538987941,0.243167510281038,0.208623656382244
2009-06-22,0.182776751731132,"landsat 7","urban-high",2009,173,0.217636418272233,-0.0348596665411006,0.243384267443937,0.208524600902837
2009-07-06,0.272001613406849,"landsat 7","urban-high",2009,187,0.215294577784001,0.056707035622848,0.245229160757703,0.301936196380551
2009-07-08,0.272001613406849,"landsat 7","urban-high",2009,189,0.214947375453647,0.0570542379532016,0.24563135284056,0.302685590793762
2009-07-15,0.227715250606763,"landsat 7","urban-high",2009,196,0.214172287226402,0.0135429633803615,0.247271901357818,0.260814864738179
2009-07-22,0.224871320508078,"landsat 7","urban-high",2009,203,0.214305701305595,0.0105656192024833,0.248946350220077,0.259511969422561
2009-07-24,0.200655561081294,"landsat 7","urban-high",2009,205,0.214516154877627,-0.013860593796333,0.249354448728162,0.235493854931829
2009-07-31,0.200150246439663,"landsat 7","urban-high",2009,212,0.215727764923146,-0.0155775184834831,0.25026621261095,0.234688694127467
2009-08-09,0.170714029716034,"landsat 7","urban-high",2009,221,0.2177516900574,-0.047037660341366,0.249792447303557,0.202754786962191
2009-08-16,0.171873996017842,"landsat 7","urban-high",2009,228,0.218959219531833,-0.0470852235139908,0.248070047010251,0.20098482349626
2009-08-23,0.202452367380016,"landsat 7","urban-high",2009,235,0.219276440093345,-0.0168240727133294,0.245545361972556,0.228721289259227
2009-08-25,0.217509659098708,"landsat 7","urban-high",2009,237,0.219154093653811,-0.0016444345551033,0.244763928634398,0.243119494079295
2009-09-01,0.208046054686185,"landsat 7","urban-high",2009,244,0.217907594838681,-0.00986154015249632,0.242175905059583,0.232314364907086
2009-09-08,0.205879215930152,"landsat 7","urban-high",2009,251,0.21542135635516,-0.00954214042500767,0.240314834458763,0.230772694033755
2009-09-10,0.194626083653286,"landsat 7","urban-high",2009,253,0.214505259910899,-0.0198791762576132,0.239983410477525,0.220104234219911
2009-09-17,0.193085518704075,"landsat 7","urban-high",2009,260,0.210691891999485,-0.0176063732954096,0.239589691146641,0.221983317851231
2009-09-24,0.196182412829552,"landsat 7","urban-high",2009,267,0.206096438638224,-0.00991402580867179,0.240171394579321,0.23025736877065
2009-09-26,NA,"landsat 7","urban-high",2009,269,0.204660455717433,NA,0.240432385137749,NA
2009-10-10,NA,"landsat 7","urban-high",2009,283,0.193047094529324,NA,0.24100599868921,NA
2009-10-19,0.172334706677578,"landsat 7","urban-high",2009,292,0.183758964375608,-0.01142425769803,0.237666162785398,0.226241905087368
2009-11-04,0.145661085300209,"landsat 7","urban-high",2009,308,0.162756816736779,-0.01709573143657,0.220945991792786,0.203850260356216
2009-11-11,0.145798965633246,"landsat 7","urban-high",2009,315,0.15209855005531,-0.0062995844220636,0.210549075977013,0.20424949155495
2009-11-13,0.154607517564664,"landsat 7","urban-high",2009,317,0.148977813250045,0.00562970431461918,0.207491309330951,0.21312101364557
2009-11-20,0.132318956072378,"landsat 7","urban-high",2009,324,0.138076599437043,-0.0057576433646648,0.197204662350036,0.191447018985371
2009-11-27,0.132463539910331,"landsat 7","urban-high",2009,331,0.12765210594653,0.00481143396380132,0.188589690223541,0.193401124187343
2009-12-06,0.127230937775013,"landsat 7","urban-high",2009,340,0.11566778278816,0.0115631549868533,0.181458271657551,0.193021426644404
2009-12-15,0.101953312741609,"landsat 7","urban-high",2009,349,0.105554620270363,-0.00360130752875408,0.179073427594601,0.175472120065847
2009-12-29,-0.0133839879805843,"landsat 7","urban-high",2009,363,0.0923031018179337,-0.105687089798518,0.181309123533298,0.0756220337347799
2010-01-14,-0.0126805844613247,"landsat 7","urban-high",2010,14,0.0615078162291545,-0.0741884006904792,0.172328249702996,0.0981398490125168
2010-01-30,0.0146040185308769,"landsat 7","urban-high",2010,30,0.0488937912835773,-0.0342897727527004,0.145334926616746,0.111045153864046
2010-02-01,0.0146040185308769,"landsat 7","urban-high",2010,32,0.0480012541756948,-0.0333972356448179,0.142681474884135,0.109284239239317
2010-02-08,0.0483499661673058,"landsat 7","urban-high",2010,39,0.0464430572817853,0.00190690888552045,0.134853333469523,0.136760242355043
2010-02-15,0.0483499661673058,"landsat 7","urban-high",2010,46,0.0474716337238341,0.000878332443471665,0.129209768242724,0.130088100686196
2010-03-03,0.0462488388893051,"landsat 7","urban-high",2010,62,0.0590291583241523,-0.0127803194348472,0.122957190648934,0.110176871214087
2010-03-05,0.0462488388893051,"landsat 7","urban-high",2010,64,0.0612354698500108,-0.0149866309607057,0.122710994609887,0.107724363649181
2010-03-12,0.0463088813626055,"landsat 7","urban-high",2010,71,0.069970677737646,-0.0236617963750405,0.12275919755091,0.0990974011758694
2010-03-19,0.0439134898269724,"landsat 7","urban-high",2010,78,0.0799888437079246,-0.0360753538809522,0.124428770632521,0.0883534167515687
2010-03-21,0.0439134898269724,"landsat 7","urban-high",2010,80,0.0830428085491578,-0.0391293187221854,0.125260794867069,0.0861314761448835
2010-03-28,0.0684151160014895,"landsat 7","urban-high",2010,87,0.0943024686120187,-0.0258873526105292,0.129655873846452,0.103768521235923
2010-04-04,0.14426129424507,"landsat 7","urban-high",2010,94,0.10637323188896,0.0378880623561102,0.136681594251419,0.174569656607529
2010-04-06,NA,"landsat 7","urban-high",2010,96,0.109964672480972,NA,0.139210041149777,NA
2010-04-13,0.157378918858219,"landsat 7","urban-high",2010,103,0.123020900062651,0.0343580187955681,0.149865548759067,0.184223567554636
2010-04-20,0.157379962935851,"landsat 7","urban-high",2010,110,0.136770368118034,0.0206095948178173,0.163006843938626,0.183616438756444
2010-04-29,0.216708682938499,"landsat 7","urban-high",2010,119,0.155109369182225,0.0615993137562744,0.182204457218202,0.243803770974476
2010-05-06,0.217275753358409,"landsat 7","urban-high",2010,126,0.169333270984374,0.0479424823740347,0.197418784432173,0.245361266806208
2010-05-08,0.263894856233021,"landsat 7","urban-high",2010,128,0.173292403580553,0.0906024526524683,0.201602724536491,0.292205177188959
2010-05-15,NA,"landsat 7","urban-high",2010,135,0.186415726989336,NA,0.215080519054159,NA
2010-05-22,0.18707047153376,"landsat 7","urban-high",2010,142,0.197818160421394,-0.0107476888876341,0.226046004124785,0.215298315237151
2010-05-24,0.18707047153376,"landsat 7","urban-high",2010,144,0.200662896617258,-0.0135924250834976,0.228634771671615,0.215042346588117
2010-05-31,0.186704473156249,"landsat 7","urban-high",2010,151,0.208924823104206,-0.0222203499479571,0.235732678370083,0.213512328422126
2010-06-07,0.19336292967741,"landsat 7","urban-high",2010,158,0.214379147050241,-0.021016217372831,0.240037261203142,0.219021043830311
2010-06-09,0.19336292967741,"landsat 7","urban-high",2010,160,0.215426711126092,-0.0220637814486818,0.240843555176845,0.218779773728163
2010-06-16,0.205489092633966,"landsat 7","urban-high",2010,167,0.217487697565756,-0.0119986049317904,0.242618538420022,0.230619933488231
2010-06-23,0.206156585233183,"landsat 7","urban-high",2010,174,0.217554171414216,-0.011397586181033,0.243486489810182,0.232088903629149
2010-06-25,0.198662087898919,"landsat 7","urban-high",2010,176,0.217321496068608,-0.0186594081696885,0.243689002204755,0.225029594035066
2010-07-02,0.207613947438339,"landsat 7","urban-high",2010,183,0.216071514848619,-0.00845756741028025,0.24454501757243,0.23608745016215
2010-07-09,0.20533515420642,"landsat 7","urban-high",2010,190,0.214790580116942,-0.00945542591052198,0.245846185404186,0.236390759493664
2010-07-11,0.260483347734445,"landsat 7","urban-high",2010,192,0.214518299749257,0.0459650479851878,0.246299619036312,0.2922646670215
2010-07-18,0.214540397822432,"landsat 7","urban-high",2010,199,0.214111027926514,0.000429369895917742,0.24801602318688,0.248445393082797
2010-07-25,0.205272560866784,"landsat 7","urban-high",2010,206,0.214647297801492,-0.00937473693470806,0.249538372289074,0.240163635354366
2010-07-27,0.191260252273505,"landsat 7","urban-high",2010,208,0.214956500517756,-0.0236962482442512,0.249858106164496,0.226161857920245
2010-08-03,0.206094508778448,"landsat 7","urban-high",2010,215,0.216393532668908,-0.0102990238904601,0.250334770289104,0.240035746398644
2010-08-10,0.200707095779256,"landsat 7","urban-high",2010,222,0.217960854157125,-0.0172537583778687,0.249613701267122,0.232359942889253
2010-08-12,0.193022438719162,"landsat 7","urban-high",2010,224,0.218348862615264,-0.0253264238961018,0.24918482713611,0.223858403240008
2010-08-19,0.216563029395385,"landsat 7","urban-high",2010,231,0.219227783750469,-0.00266475435508437,0.24705264238422,0.244387888029136
2010-08-26,0.209752918318546,"landsat 7","urban-high",2010,238,0.219054461121947,-0.00930154280340106,0.244373806980541,0.23507226417714
2010-08-28,0.178897021278539,"landsat 7","urban-high",2010,240,0.218776926757012,-0.0398799054784731,0.24360560535634,0.203725699877867
2010-09-04,0.196499680402764,"landsat 7","urban-high",2010,247,0.216986449028242,-0.020486768625478,0.241257023477048,0.22077025485157
2010-09-11,0.193543049175542,"landsat 7","urban-high",2010,254,0.214016207628667,-0.0204731584531248,0.239854560304582,0.219381401851457
2010-09-13,0.172502844807551,"landsat 7","urban-high",2010,256,0.212979635053451,-0.0404767902459001,0.239671048203188,0.199194257957288
2010-09-27,0.236768382563876,"landsat 7","urban-high",2010,270,0.203922849564366,0.0328455329995096,0.240566084302159,0.273411617301669
2010-10-06,0.190038240517471,"landsat 7","urban-high",2010,279,0.196670363740826,-0.00663212322335513,0.241317222196896,0.234685098973541
2010-10-13,0.187409076594421,"landsat 7","urban-high",2010,286,0.190137995819364,-0.00272891922494325,0.240345733325088,0.237616814100145
2010-10-15,0.166864051083978,"landsat 7","urban-high",2010,288,0.188098318342916,-0.0212342672589382,0.239665816034417,0.218431548775479
2010-10-22,0.163644860189426,"landsat 7","urban-high",2010,295,0.180264287137155,-0.0166194269477289,0.23557305965164,0.218953632703911
2010-10-29,0.163682656372163,"landsat 7","urban-high",2010,302,0.17129037326472,-0.00760771689255663,0.228717131236858,0.221109414344301
2010-10-31,0.173333795188446,"landsat 7","urban-high",2010,304,0.168524382608461,0.00480941257998518,0.226293732917896,0.231103145497882
2010-11-07,0.164109540165613,"landsat 7","urban-high",2010,311,0.158258232898539,0.00585130726707445,0.216598663090354,0.222449970357428
2010-11-14,0.164443173771945,"landsat 7","urban-high",2010,318,0.147413168772716,0.0170300049992292,0.205969369151902,0.222999374151131
2010-11-16,0.112415322393645,"landsat 7","urban-high",2010,320,0.144284139829378,-0.0318688174357329,0.202961084477372,0.171092267041639
2010-11-23,0.138553836271448,"landsat 7","urban-high",2010,327,0.133519002966806,0.00503483330464152,0.193238340769723,0.198273174074365
2010-12-02,0.0972755320514985,"landsat 7","urban-high",2010,336,0.120763948859666,-0.0234884168081678,0.184021998585427,0.160533581777259
2010-12-09,0.0970223372768178,"landsat 7","urban-high",2010,343,0.112096539662987,-0.0150742023861693,0.180171063244507,0.165096860858338
2010-12-18,NA,"landsat 7","urban-high",2010,352,0.102538217515212,NA,0.179137173714539,NA
2011-01-01,0.0993346351270707,"landsat 7","urban-high",2011,1,0.0753218991656874,0.0240127359613833,0.198397061121537,0.22240979708292
2011-01-03,0.0993346351270707,"landsat 7","urban-high",2011,3,0.0731527646863966,0.0261818704406741,0.194330451144877,0.220512321585551
2011-01-10,0.0839841262319047,"landsat 7","urban-high",2011,10,0.0656338970957754,0.0183502291361293,0.180192209383199,0.198542438519328
2011-02-02,0.0271358145507596,"landsat 7","urban-high",2011,33,0.0476266849064624,-0.0204908703557028,0.141424004786747,0.120933134431044
2011-02-04,0.0271358145507596,"landsat 7","urban-high",2011,35,0.0470262700583,-0.0198904555075404,0.13904862831354,0.119158172805999
2011-02-18,0.074098180102786,"landsat 7","urban-high",2011,49,0.0487075181046073,0.0253906619981787,0.127394398826953,0.152785060825132
2011-02-27,0.0464315957876553,"landsat 7","urban-high",2011,58,0.055067653535227,-0.00863605774757165,0.123784587877824,0.115148530130253
2011-03-06,0.0481471601784704,"landsat 7","urban-high",2011,65,0.0623905622328447,-0.0142434020543743,0.122629924160358,0.108386522105984
2011-03-08,0.0660137812255532,"landsat 7","urban-high",2011,67,0.0647983489510136,0.0012154322745396,0.122553412395541,0.123768844670081
2011-03-15,0.0913706793150522,"landsat 7","urban-high",2011,74,0.0741270118061941,0.0172436675088581,0.123254479359558,0.140498146868417
2011-03-24,0.10724083623622,"landsat 7","urban-high",2011,83,0.0877638849226772,0.0194769513135428,0.126847723988356,0.146324675301899
2011-03-31,0.110046700636462,"landsat 7","urban-high",2011,90,0.0993797140913498,0.0106669865451122,0.132325079080738,0.14299206562585
2011-04-07,0.110049228093223,"landsat 7","urban-high",2011,97,0.111783865059599,-0.00173463696637578,0.140561980441151,0.138827343474775
2011-04-09,NA,"landsat 7","urban-high",2011,99,0.11546879747095,NA,0.143439431658492,NA
2011-04-23,0.147926717026261,"landsat 7","urban-high",2011,113,0.14283057072647,0.00509614629979083,0.169213646667847,0.174309792967637
2011-05-02,0.189690724810074,"landsat 7","urban-high",2011,122,0.161250673633318,0.0284400511767561,0.188787447528671,0.217227498705427
2011-05-11,0.163400587880224,"landsat 7","urban-high",2011,131,0.179079069735509,-0.015678481855285,0.207632832152635,0.19195435029735
2011-05-25,NA,"landsat 7","urban-high",2011,145,0.202008067037363,NA,0.229834881645,NA
2011-06-03,0.254556746846732,"landsat 7","urban-high",2011,154,0.2116093811024,0.0429473657443322,0.237887224096977,0.28083458984131
2011-06-10,0.254337720208328,"landsat 7","urban-high",2011,161,0.215869560224298,0.0384681599840298,0.241188513868128,0.279656673852158
2011-06-12,0.265224620688257,"landsat 7","urban-high",2011,163,0.216600106935431,0.0486245137528258,0.241775772249732,0.290400286002558
2011-06-19,0.265224620688257,"landsat 7","urban-high",2011,170,0.217714961222166,0.0475096594660906,0.243048416592587,0.290558076058678
2011-06-26,0.18964735058555,"landsat 7","urban-high",2011,177,0.217176446160413,-0.0275290955748629,0.243792992851991,0.216263897277129
2011-06-28,0.18964735058555,"landsat 7","urban-high",2011,179,0.216842347170397,-0.0271949965848466,0.244014458862481,0.216819462277635
2011-07-05,0.19770054366296,"landsat 7","urban-high",2011,186,0.215481472552825,-0.0177809288898647,0.245042801084272,0.227261872194407
2011-07-12,0.199354372261736,"landsat 7","urban-high",2011,193,0.214405435576081,-0.0150510633143454,0.246536294547406,0.231485231233061
2011-07-14,0.192048081514103,"landsat 7","urban-high",2011,195,0.214231607499879,-0.0221835259857761,0.247023766555464,0.224840240569688
2011-07-21,0.186878078715727,"landsat 7","urban-high",2011,202,0.214227958948325,-0.0273498802325984,0.248725482025052,0.221375601792453
2011-07-28,0.189839998206384,"landsat 7","urban-high",2011,209,0.215132230795174,-0.0252922325887902,0.24999099221766,0.22469875962887
2011-07-30,0.187605294456042,"landsat 7","urban-high",2011,211,0.215519326527595,-0.0279140320715534,0.25019619947109,0.222282167399536
2011-08-06,0.216415222355802,"landsat 7","urban-high",2011,218,0.217084101792085,-0.000668879436283354,0.25017858528687,0.249509705850587
2011-08-13,0.223200922804465,"landsat 7","urban-high",2011,225,0.218524442208224,0.00467648059624062,0.248936501204342,0.253612981800582
2011-08-15,0.195966053120634,"landsat 7","urban-high",2011,227,0.218831051768508,-0.0228649986478739,0.248377753792131,0.225512755144257
2011-08-22,0.219795014300742,"landsat 7","urban-high",2011,234,0.21930001437159,0.000494999929152223,0.245932324387626,0.246427324316778
2011-08-29,0.223192072451775,"landsat 7","urban-high",2011,241,0.218598794826607,0.00459327762516751,0.243231789002711,0.247825066627879
2011-08-31,0.209187590278453,"landsat 7","urban-high",2011,243,0.218163959917372,-0.00897636963891943,0.242514996054105,0.233538626415186
2011-09-07,0.21598462568255,"landsat 7","urban-high",2011,250,0.215847005760227,0.000137619922323196,0.240516593547484,0.240654213469807
2011-09-14,0.216281164041539,"landsat 7","urban-high",2011,257,0.2124335183687,0.00384764567283891,0.239615924241373,0.243463569914212
2011-09-16,NA,"landsat 7","urban-high",2011,259,0.211289009672514,NA,0.239576136720485,NA
2011-09-23,0.233309559546953,"landsat 7","urban-high",2011,266,0.206794663745652,0.0265148958013006,0.240049595333594,0.266564491134895
2011-09-30,0.233395173063995,"landsat 7","urban-high",2011,273,0.201631031563841,0.0317641415001544,0.240944664324325,0.27270880582448
2011-10-09,0.180445020084597,"landsat 7","urban-high",2011,282,0.19397907643817,-0.0135340563535729,0.241139424017727,0.227605367664154
2011-10-16,0.180445186312776,"landsat 7","urban-high",2011,289,0.187046704632605,-0.00660151831982927,0.239248052810008,0.232646534490179
2011-10-25,NA,"landsat 7","urban-high",2011,298,0.176557687311277,NA,0.232963836865639,NA
2011-11-01,0.215787486437132,"landsat 7","urban-high",2011,305,0.167110576949675,0.0486769094874568,0.225015046336045,0.273691955823502
2011-11-17,0.180733603395277,"landsat 7","urban-high",2011,321,0.142723305038632,0.0380102983566454,0.201483284750729,0.239493583107375
2011-12-12,0.14024560693849,"landsat 7","urban-high",2011,346,0.108731713931532,0.0315138930069577,0.179394239649843,0.210908132656801
2011-12-28,0.174644998118222,"landsat 7","urban-high",2011,362,0.0932070253988057,0.0814379727194163,0.181050130846674,0.26248810356609
2012-01-04,0.129564007295008,"landsat 7","urban-high",2012,4,0.0720690947320005,0.0574949125630075,0.192298335569321,0.249793248132329
2012-01-06,0.127704166113111,"landsat 7","urban-high",2012,6,0.0699069472126163,0.0577972189004947,0.188240923022576,0.246038141923071
2012-01-29,0.0388018113577604,"landsat 7","urban-high",2012,29,0.0494093073824182,-0.0106074960246577,0.146730047659467,0.136122551634809
2012-02-05,0.0568966608011826,"landsat 7","urban-high",2012,36,0.0468022201263621,0.0100944406748205,0.137930718987788,0.148025159662609
2012-02-23,NA,"landsat 7","urban-high",2012,54,0.0517742133785288,NA,0.12507314052026,NA
2012-03-08,0.0844856687403034,"landsat 7","urban-high",2012,68,0.0660485949058696,0.0184370738344338,0.122558961403857,0.140996035238291
2012-03-10,0.0844856687403034,"landsat 7","urban-high",2012,70,0.0686358868102129,0.0158497819300905,0.122661018062715,0.138510799992805
2012-03-17,0.109676601583906,"landsat 7","urban-high",2012,77,0.0784915782841063,0.0311850232997997,0.124076130512493,0.155261153812293
2012-03-24,0.118296220930802,"landsat 7","urban-high",2012,84,0.0893730926232837,0.0289231283075183,0.127472868244633,0.156395996552151
2012-03-26,0.148682010816443,"landsat 7","urban-high",2012,86,0.0926426530084146,0.0560393578080284,0.128875672278182,0.18491503008621
2012-04-02,0.184739790747701,"landsat 7","urban-high",2012,93,0.104601100492246,0.080138690255455,0.135505257118471,0.215643947373926
2012-04-09,0.182369094545939,"landsat 7","urban-high",2012,100,0.117334308064631,0.065034786481308,0.144963603431098,0.209998389912406
2012-04-11,0.159033831740762,"landsat 7","urban-high",2012,102,0.121110589670372,0.0379232420703901,0.148177951381147,0.186101193451537
2012-04-25,0.205403820036662,"landsat 7","urban-high",2012,116,0.148955214577772,0.0564486054588896,0.175645297703614,0.232093903162504
2012-04-27,0.205403820036662,"landsat 7","urban-high",2012,118,0.153057172042128,0.0523466479945341,0.180010215008092,0.232356863002627
2012-05-04,0.217764648983843,"landsat 7","urban-high",2012,125,0.167329964508002,0.0504346844758408,0.195288249721488,0.245722934197329
2012-05-11,0.218199210675368,"landsat 7","urban-high",2012,132,0.180958369715468,0.0372408409598998,0.209564112357349,0.246804953317249
2012-05-13,0.214803848779986,"landsat 7","urban-high",2012,134,0.184628949537287,0.0301748992426993,0.213290622951707,0.243465522194406
2012-05-20,0.218568919882654,"landsat 7","urban-high",2012,141,0.196321607761856,0.0222473121207977,0.224658029604724,0.246905341725521
2012-05-27,0.223681940759456,"landsat 7","urban-high",2012,148,0.20571947107324,0.0179624696862162,0.233059201755599,0.251021671441815
2012-05-29,0.226015282418667,"landsat 7","urban-high",2012,150,0.207913787731306,0.0181014946873613,0.234901107064425,0.253002601751786
2012-06-05,0.211719149400562,"landsat 7","urban-high",2012,157,0.213772235309996,-0.00205308590943362,0.239570640816591,0.237517554907158
2012-06-12,0.20312291919269,"landsat 7","urban-high",2012,164,0.216890955535883,-0.0137680363431932,0.242023688564274,0.228255652221081
2012-06-14,0.174371406570783,"landsat 7","urban-high",2012,166,0.217332760524076,-0.0429613539532928,0.242442253039229,0.199480899085936
2012-06-21,0.173940781811764,"landsat 7","urban-high",2012,173,0.217636418272233,-0.0436956364604686,0.243384267443937,0.199688630983469
2012-06-28,0.306145734775408,"landsat 7","urban-high",2012,180,0.21665860469517,0.0894871300802383,0.244134616260385,0.333621746340623
2012-06-30,0.306145734775408,"landsat 7","urban-high",2012,182,0.216270686865138,0.0898750479102699,0.244399111094036,0.334274159004306
2012-07-07,0.183712011746005,"landsat 7","urban-high",2012,189,0.214947375453647,-0.0312353637076423,0.24563135284056,0.214395989132918
2012-07-14,0.181640319085687,"landsat 7","urban-high",2012,196,0.214172287226402,-0.0325319681407145,0.247271901357818,0.214739933217103
2012-07-16,0.167866727058208,"landsat 7","urban-high",2012,198,0.214111681309209,-0.0462449542510008,0.247769612213687,0.201524657962687
2012-07-23,0.17834374955251,"landsat 7","urban-high",2012,205,0.214516154877627,-0.036172405325117,0.249354448728162,0.213182043403045
2012-07-30,0.188054766106387,"landsat 7","urban-high",2012,212,0.215727764923146,-0.0276729988167591,0.25026621261095,0.222593213794191
2012-08-01,0.189965211429975,"landsat 7","urban-high",2012,214,0.216166536128663,-0.0262013246986882,0.25033624846783,0.224134923769142
2012-08-08,0.189311660111549,"landsat 7","urban-high",2012,221,0.2177516900574,-0.028440029945851,0.249792447303557,0.221352417357706
2012-08-15,0.199191760899804,"landsat 7","urban-high",2012,228,0.218959219531833,-0.0197674586320288,0.248070047010251,0.228302588378222
2012-08-17,0.199208065355779,"landsat 7","urban-high",2012,230,0.21915875330901,-0.019950687953231,0.24740575508239,0.227455067129159
2012-08-24,0.208021258787326,"landsat 7","urban-high",2012,237,0.219154093653811,-0.0111328348664853,0.244763928634398,0.233631093767913
2012-08-31,0.208722607499329,"landsat 7","urban-high",2012,244,0.217907594838681,-0.00918498733935233,0.242175905059583,0.23299091772023
2012-09-09,0.218758376261835,"landsat 7","urban-high",2012,253,0.214505259910899,0.00425311635093584,0.239983410477525,0.24423652682846
2012-09-16,0.203719295957392,"landsat 7","urban-high",2012,260,0.210691891999485,-0.00697259604209258,0.239589691146641,0.232617095104548
2012-09-18,0.187694511982018,"landsat 7","urban-high",2012,262,0.209450836509933,-0.0217563245279146,0.239677613650417,0.217921289122503
2012-09-25,0.207256672947422,"landsat 7","urban-high",2012,269,0.204660455717433,0.0025962172299894,0.240432385137749,0.243028602367739
2012-10-02,0.196110806378394,"landsat 7","urban-high",2012,276,0.199216628341827,-0.00310582196343309,0.24122390696272,0.238118084999287
2012-10-04,0.168034589408632,"landsat 7","urban-high",2012,278,0.197534516665051,-0.0294999272564191,0.241312116619198,0.211812189362779
2012-10-11,0.173097130670568,"landsat 7","urban-high",2012,285,0.191127162608216,-0.0180300319376475,0.240611600973206,0.222581569035559
2012-10-20,0.134233385680534,"landsat 7","urban-high",2012,294,0.181452610731226,-0.0472192250506922,0.236328337704021,0.189109112653328
2012-10-27,0.158763429171547,"landsat 7","urban-high",2012,301,0.172641102366941,-0.0138776731953942,0.229856862239926,0.215979189044532
2012-11-03,0.163136258579779,"landsat 7","urban-high",2012,308,0.162756816736779,0.000379441843000039,0.220945991792786,0.221325433635786
2012-11-05,0.168578155338764,"landsat 7","urban-high",2012,310,0.1597717429358,0.00880641240296415,0.218072574099032,0.226878986501997
2012-11-12,0.15037608024264,"landsat 7","urban-high",2012,317,0.148977813250045,0.00139826699259515,0.207491309330951,0.208889576323546
2012-11-19,0.145440475891594,"landsat 7","urban-high",2012,324,0.138076599437043,0.00736387645455119,0.197204662350036,0.204568538804587
2012-11-21,0.119492873863618,"landsat 7","urban-high",2012,326,0.135025610045636,-0.0155327361820176,0.194519808800761,0.178987072618743
2012-11-28,0.157648095190318,"landsat 7","urban-high",2012,333,0.124831674281592,0.0328164209087257,0.186586279228428,0.219402700137154
2012-12-05,0.173390994566048,"landsat 7","urban-high",2012,340,0.11566778278816,0.0577232117778883,0.181458271657551,0.239181483435439
2012-12-14,0.141609193526283,"landsat 7","urban-high",2012,349,0.105554620270363,0.0360545732559199,0.179073427594601,0.215128000850521
2012-12-21,0.141609179074234,"landsat 7","urban-high",2012,356,0.0987088386003832,0.0429003404738508,0.179676613803169,0.22257695427702
2012-12-23,0.203041033470072,"landsat 7","urban-high",2012,358,0.0968527545809859,0.106188278889086,0.18008322465659,0.286271503545676
2012-12-30,0.133072833351336,"landsat 7","urban-high",2012,365,0.0904984947730421,0.0425743385782938,0.181834516736784,0.224408855315078
2013-01-06,0.133069112243875,"landsat 7","urban-high",2013,6,0.0699069472126163,0.0631621650312587,0.188240923022576,0.251403088053835
2013-01-08,0.144526837393641,"landsat 7","urban-high",2013,8,0.0677584488355894,0.0767683885580516,0.184201233827293,0.260969622385344
2013-01-15,0.119682334266839,"landsat 7","urban-high",2013,15,0.0605124674035365,0.0591698668633025,0.170406693014021,0.229576559877324
2013-01-22,0.119666435190571,"landsat 7","urban-high",2013,22,0.0541715727186571,0.0654948624719139,0.157694173732441,0.223189036204355
2013-01-24,0.114582575394403,"landsat 7","urban-high",2013,24,0.0526215186849153,0.0619610567094877,0.154358924606799,0.216319981316287
2013-01-31,0.0410316359841606,"landsat 7","urban-high",2013,31,0.0484240141909978,-0.00739237820683718,0.143985234120347,0.13659285591351
2013-02-09,0.0245074234518666,"landsat 7","urban-high",2013,40,0.0464293058914973,-0.0219218824396307,0.133918184160427,0.111996301720796
2013-02-16,0.0860263356743889,"landsat 7","urban-high",2013,47,0.0478315759347505,0.0381947597396384,0.128567062430597,0.166761822170236
2013-02-23,0.031353979695343,"landsat 7","urban-high",2013,54,0.0517742133785288,-0.0204202336831858,0.12507314052026,0.104652906837074
2013-02-25,0.0154899293299269,"landsat 7","urban-high",2013,56,0.053332598753581,-0.0378426694236541,0.124369278836465,0.086526609412811
2013-03-04,0.0154899293299269,"landsat 7","urban-high",2013,63,0.0601145790477825,-0.0446246497178556,0.12282014792209,0.0781954982042341
2013-03-13,0.0704556989038065,"landsat 7","urban-high",2013,72,0.0713314651130544,-0.000875766209247869,0.12289009761659,0.122014331407342
2013-03-27,0.069073134735365,"landsat 7","urban-high",2013,86,0.0926426530084146,-0.0235695182730496,0.128875672278182,0.105306154005132
2013-03-29,0.069073134735365,"landsat 7","urban-high",2013,88,0.0959786890926444,-0.0269055543572794,0.13049016513722,0.103584610779941
2013-04-05,0.0924300195501722,"landsat 7","urban-high",2013,95,0.108161107191152,-0.01573108764098,0.137916519697431,0.122185432056451
